,budget,popularity,runtime,spoken_languages,revenue,collectionYN,EnYN,DirectorRev
1371,645180,5.841931,103.0,1,14743391,0,1,22870059.0
1372,250000,0.38671700000000003,97.0,1,23859,0,1,0.0
1373,22500000,9.615664,112.0,4,15520023,0,1,0.0
1374,0,1.123409,89.0,2,1100000,0,1,0.0
1375,0,5.483162999999999,97.0,2,62985,0,0,0.0
1376,5200000,6.7001729999999995,99.0,1,2459895,1,1,0.0
1377,26000000,12.638573,90.0,1,90426405,1,1,75473684.0
1378,0,6.345885,93.0,1,14481606,1,1,0.0
1379,3500000,6.488277,72.0,1,3775000,0,1,0.0
1380,10000000,12.928711999999999,129.0,1,443684,0,1,19824199.0
1381,2410000,9.110348,100.0,2,10755447,1,1,0.0
1382,0,7.089084,120.0,2,34710627,0,1,0.0
1383,18000000,7.696839999999999,94.0,1,25312387,0,1,47771858.0
1384,0,2.8216080000000003,124.0,1,8674093,0,1,0.0
1385,5000000,0.619657,94.0,1,3000000,0,1,0.0
1386,5000000,7.007992999999999,91.0,1,5129058,0,1,0.0
1387,0,5.695003,91.0,1,30524763,0,1,0.0
1388,60000000,8.905732,127.0,2,87784194,0,1,0.0
1389,22000000,10.77166,97.0,1,413454,0,1,0.0
1390,25000000,11.299673,170.0,2,65884703,0,1,43201730.0
1391,0,0.66989,137.0,1,80551,0,0,0.0
1392,40000000,9.530278,135.0,1,31670620,0,1,255028630.0
1393,13000000,2.62835,95.0,1,3752426,1,1,0.0
1394,800000,2.4616700000000002,105.0,1,6792000,0,1,0.0
1395,4361898,2.8733560000000002,92.0,3,3031801,0,1,0.0
1396,3500000,6.097683999999999,103.0,1,4159678,0,0,0.0
1397,116000000,9.86738,170.0,1,102000000,0,1,71791157.0
1398,0,4.619915,92.0,1,442965,0,1,0.0
1399,8000000,8.172013,101.0,1,6491240,0,1,228572925.0
1400,950000,9.62025,103.0,1,7022209,0,1,353051414.0
1401,5000000,1.792402,125.0,1,55635037,1,0,79155406.0
1402,4200000,8.803869,114.0,2,32000000,1,0,79155406.0
1403,50000000,10.337211,88.0,1,224803475,0,1,30391661.0
1404,35000000,11.736241,108.0,1,57120318,1,1,39686330.0
1405,210000,3.424057,80.0,2,5000000,0,1,0.0
1406,6000000,13.293569,115.0,1,1317657,0,1,72980139.0
1407,4000000,1.760091,72.0,1,1730000,1,0,0.0
1408,6000000,6.714577,110.0,2,102308889,0,1,36866473.0
1409,20000000,5.990572,112.0,1,153698625,1,1,26948693.0
1410,6500000,23.242452,99.0,1,255273813,1,1,70086162.0
1411,3705538,7.404329,112.0,1,62548947,0,1,25823023.0
1412,12000000,8.816951,91.0,1,37170057,0,1,43201730.0
1413,12000000,8.025117999999999,106.0,2,11293663,0,1,67376934.0
1414,95000000,9.785895,118.0,1,226497209,1,1,255028630.0
1415,20000000,12.763976,107.0,2,4634062,0,1,38851794.0
1416,1752000,11.709777,110.0,1,5000000,0,1,6570744.0
1417,12000000,13.065315,107.0,1,43493123,1,1,236799211.0
1418,33000000,7.4185740000000004,105.0,2,62022014,0,1,75473684.0
1419,0,16.373622,131.0,2,76586316,0,1,0.0
1420,3000000,5.493697,139.0,2,2807390,0,1,0.0
1421,25000000,13.72021,87.0,1,10736401,0,1,32518476.0
1422,0,1.014961,103.0,1,6321392,0,1,0.0
1423,0,0.31843699999999997,93.0,1,10198357,1,0,0.0
1424,0,2.903563,94.0,2,401421,0,1,0.0
1425,0,33.536359000000004,93.0,1,5000000,0,0,0.0
1426,5500000,2.942711,123.0,1,22159216,0,0,0.0
1427,25000000,8.88057,107.0,1,147780440,0,1,121189126.0
1428,7000000,5.701278,90.0,1,13818181,1,1,0.0
1429,3000000,10.893224,87.0,1,11947954,0,1,0.0
1430,45000000,3.733574,103.0,2,2154540,0,1,53068232.0
1431,70000000,6.7537460000000005,116.0,1,202466756,0,1,263564144.0
1432,5000000,10.510468,90.0,3,38610009,1,1,0.0
1433,65000000,0.948759,95.0,1,240159255,1,1,127357961.0
1434,650000,7.814255,98.0,1,33245,1,1,0.0
1435,72000000,11.211568,106.0,2,408247917,0,1,239111398.0
1436,18000000,7.521346,122.0,1,26828365,0,1,99498552.0
1437,12000000,12.159818,110.0,2,81272766,0,1,0.0
1438,0,6.948810000000001,80.0,1,286201,0,1,0.0
1439,28000000,7.954623,108.0,1,16374328,0,1,68197097.0
1440,0,0.950658,90.0,1,320092,0,1,0.0
1441,0,5.378833,95.0,2,16017403,0,1,0.0
1442,30000000,2.899809,140.0,1,13130349,0,1,76252404.0
1443,0,8.844452,100.0,1,3214116,0,1,0.0
1444,68000000,10.97633,116.0,2,118063304,1,1,82554281.0
1445,30000000,21.946943,81.0,1,373554033,1,1,411112192.0
1446,15000000,15.553313000000001,98.0,2,61548707,0,1,148362769.0
1447,10000000,6.370105000000001,101.0,1,1631839,0,1,0.0
1448,10000000,17.602928,97.0,1,52882018,1,1,0.0
1449,65000000,19.083823000000002,157.0,1,84785914,0,1,191672146.0
1450,25000000,8.338562,109.0,1,163670000,0,1,55124636.0
1451,800000,11.846960000000001,93.0,3,14000000,1,1,0.0
1452,0,0.07588500000000001,98.0,1,269823,0,1,0.0
1453,8000000,9.609879,103.0,1,82703,0,1,51724496.0
1454,0,9.442756,90.0,1,21134374,1,1,0.0
1455,130000000,10.747641999999999,100.0,1,243843127,0,1,239111398.0
1456,0,0.780748,111.0,1,243000,0,0,0.0
1457,18000000,9.746725,105.0,2,1831348,0,0,0.0
1458,88000000,21.14796,105.0,1,243637091,0,1,255028630.0
1459,777000,8.152085000000001,86.0,1,2437000,0,1,574690363.0
1460,42000000,8.371005,115.0,2,63781810,0,1,23587396.0
1461,2000000,3.3924,85.0,1,2260622,1,1,0.0
1462,12000000,4.7262379999999995,106.0,5,21026290,0,0,0.0
1463,0,1.650666,111.0,1,1079726,0,1,0.0
1464,10000000,7.176601,96.0,1,47410000,0,1,0.0
1465,36000000,9.244469,84.0,1,189712432,0,1,292289799.0
1466,15000000,11.239011999999999,107.0,1,59389433,0,1,21074728.0
1467,0,2.238458,95.0,1,5979011,0,1,0.0
1468,0,0.739681,94.0,1,140987,0,1,0.0
1469,850000,3.334942,107.0,1,819939,0,1,0.0
1470,14000000,8.093442,106.0,2,16002420,0,1,0.0
1471,4798235,9.336568,107.0,2,209696,0,1,0.0
1472,10000000,3.0337970000000003,98.0,2,1759252,0,1,189016170.0
1473,0,7.87202,100.0,2,4719695,0,1,0.0
1474,4000000,5.099557,100.0,1,29456000,1,0,0.0
1475,0,9.904821,97.0,1,36489888,0,1,0.0
1476,0,5.966121,87.0,1,1055287,0,1,0.0
1477,20000000,10.038613,98.0,1,51416464,0,1,51753981.0
1478,0,6.231928,130.0,2,519535,0,1,12071551.0
1479,90000000,11.605735000000001,87.0,1,182290266,0,1,250854339.0
1480,500000,0.48252700000000004,157.0,1,500000,0,1,0.0
1481,2500000,1.216497,84.0,1,230069,0,1,0.0
1482,145000000,12.256689,102.0,1,609123048,1,1,326440947.0
1483,0,0.779768,106.0,1,1553826,0,1,23587396.0
1484,30000000,8.040589,138.0,1,135130999,0,1,85359573.0
1485,0,4.548774,93.0,1,22321,0,1,0.0
1486,0,1.567626,98.0,2,10676194,1,1,0.0
1487,17500000,7.481125,110.0,2,19179969,0,1,27513677.0
1488,7000000,6.904831,91.0,2,560069,0,1,50325934.0
1489,75000000,8.940007000000001,129.0,3,142400065,1,1,145682818.0
1490,27220000,12.388833,105.0,1,5496951,0,1,0.0
1491,22000000,11.275132000000001,105.0,1,9479718,0,1,0.0
1492,1200000,8.471302,81.0,1,760883,0,1,0.0
1493,7000000,7.791952,98.0,1,19595031,0,1,44872271.0
1494,0,7.0740419999999995,121.0,1,19978961,0,0,0.0
1495,6000000,12.457908,108.0,2,30471,1,1,0.0
1496,15000000,7.4926580000000005,140.0,2,35485608,0,1,0.0
1497,28000000,13.143061,130.0,1,133346506,0,1,103077073.0
1498,0,0.535931,88.0,1,11000,0,1,0.0
1499,2000000,11.276024000000001,108.0,1,22179430,0,1,0.0
1500,70000000,3.062626,101.0,1,11263966,0,1,0.0
1501,0,8.948564999999999,110.0,1,239606210,1,1,0.0
1502,0,12.994387,76.0,1,93600000,1,1,79200527.0
1503,40000000,6.4173849999999995,101.0,3,84601681,0,1,30865230.0
1504,9100000,4.23908,183.0,1,76000000,0,0,0.0
1505,450000,2.333661,84.0,1,973525,0,1,0.0
1506,10500000,4.668541,89.0,1,11582891,0,1,0.0
1507,4000000,11.609441,102.0,2,119723856,0,1,35289800.0
1508,1000000,2.301183,96.0,1,16000000,0,1,0.0
1509,28000000,17.26045,117.0,1,96188903,1,1,176884129.0
1510,80000000,7.309903,136.0,2,121059225,1,0,94863182.0
1511,1300000,6.636872,105.0,3,10750000,0,1,13490116.0
1512,10000000,0.524432,127.0,5,25800,1,1,0.0
1513,25000000,1.466461,87.0,1,12000000,0,1,0.0
1514,9000000,6.484495,114.0,1,28607524,0,1,0.0
1515,17000000,7.196689999999999,95.0,1,20455276,0,1,50018861.0
1516,0,11.127884,83.0,1,12382362,0,1,56865600.0
1517,44500000,14.238234,120.0,2,232324128,0,1,87168220.0
1518,30000000,8.032638,91.0,1,15556340,1,1,19778114.0
1519,35000000,8.155603999999999,112.0,1,23083334,0,1,60595467.0
1520,0,6.5497879999999995,97.0,1,3384747,0,1,0.0
1521,0,5.0860129999999995,96.0,1,1031243,0,1,25348780.0
1522,31000000,5.418428,103.0,2,53208180,0,1,72454001.0
1523,1250000,8.731330999999999,101.0,1,11000000,0,1,6570744.0
1524,45000000,6.8410899999999994,109.0,2,92374674,0,1,76252404.0
1525,12000000,6.140116,89.0,1,40855419,1,1,31657912.0
1526,0,6.851242999999999,89.0,1,102617,0,1,0.0
1527,10000000,6.638116,89.0,3,26488734,0,1,0.0
1528,16000000,9.101896,89.0,1,66468332,0,1,0.0
1529,150000000,1.456541,107.0,1,373062864,1,1,83689220.0
1530,2000000,0.570293,90.0,1,696681,0,0,0.0
1531,50000000,6.496271,88.0,1,6808550,0,1,0.0
1532,70000000,16.316318,92.0,1,215529201,0,1,110146558.0
1533,0,0.5756560000000001,105.0,1,3206713,0,1,0.0
1534,20000000,13.591485,108.0,2,17280326,1,1,52347239.0
1535,4520000,3.372304,101.0,2,7175592,0,1,0.0
1536,6000000,7.217205,111.0,1,5809330,0,0,0.0
1537,11000000,12.293202,109.0,2,161789,0,1,0.0
1538,40000000,13.256679,111.0,1,240978,0,1,46346133.0
1539,50000000,17.126768,114.0,1,159773545,1,1,191672146.0
1540,0,7.601439,101.0,1,1929168,0,1,0.0
1541,15000000,3.550711,94.0,1,9902115,0,1,0.0
1542,73000000,11.604533,98.0,2,103891409,0,1,43201730.0
1543,14000000,8.307210000000001,98.0,4,154864401,0,1,206258574.0
1544,50000000,9.930325999999999,130.0,2,38955598,0,1,24828839.0
1545,19000000,10.187278,93.0,1,40846082,1,1,0.0
1546,30000000,11.589835,112.0,6,210819611,0,1,150952466.0
1547,18000000,6.303383999999999,122.0,1,11500000,0,1,0.0
1548,43000000,10.536255,136.0,1,80049764,0,1,28159590.0
1549,55000000,15.178338,134.0,2,127600435,0,1,151291176.0
1550,662141,1.2334459999999998,98.0,1,1606624,0,1,0.0
1551,0,4.071187,122.0,3,460226,0,0,0.0
1552,85000000,14.048694,93.0,3,252712101,0,1,291286408.0
1553,45000000,13.530029999999998,105.0,1,73762516,1,1,127357961.0
1554,0,4.494016,102.0,2,540152,0,1,74878139.0
1555,0,2.738,105.0,1,28400000,0,1,0.0
1556,1800000,6.694959,104.0,2,41158757,1,1,39960858.0
1557,0,0.26912600000000003,116.0,1,170832,0,1,0.0
1558,260000000,39.186819,149.0,1,604942143,1,1,402729257.0
1559,15000000,9.895652,107.0,1,34533783,0,1,57256566.0
1560,3000000,1.412333,73.0,1,19010585,1,0,0.0
1561,30000000,7.554848,84.0,2,133949270,1,0,0.0
1562,7000000,11.789813,119.0,1,200182160,1,1,162174044.0
1563,30000000,4.655727,101.0,1,13273595,0,1,0.0
1564,0,4.1132599999999995,93.0,1,1697294,0,1,0.0
1565,25000000,6.851628,92.0,1,4152230,0,1,0.0
1566,0,8.271179,129.0,1,30231200,1,0,17022584.0
1567,17000000,5.772293,101.0,1,78247647,1,1,35441128.0
1568,4600000,4.342418,186.0,1,25000000,0,0,0.0
1569,4500000,7.522655,86.0,1,1261000,0,1,0.0
1570,110000000,17.159576,119.0,5,333011068,1,1,51724496.0
1571,61000000,41.225769,132.0,1,311256926,1,1,231191140.0
1572,1000000,7.666558,129.0,1,34522221,0,1,32148711.0
1573,0,4.13905,144.0,2,3692836,0,1,0.0
1574,20000000,17.136672,104.0,1,35739755,0,1,39315397.0
1575,15000000,15.388875,100.0,1,78054825,0,1,0.0
1576,7000000,7.738924000000001,106.0,3,2697930,0,1,0.0
1577,1400000,12.063080000000001,138.0,2,63463,0,1,0.0
1578,0,9.206356,107.0,5,21890845,1,0,56862610.0
1579,5000000,1.5647739999999999,100.0,1,4710749,0,1,18272162.0
1580,20000000,9.502332000000001,98.0,1,11341016,0,1,57804308.0
1581,0,1.322781,107.0,1,1261947,0,0,0.0
1582,22000000,13.966833,121.0,4,12000000,0,1,39960858.0
1583,18000000,4.19356,141.0,2,62000000,0,0,23740750.0
1584,12500000,9.543004,100.0,1,49002684,0,1,27925843.0
1585,0,1.7739630000000002,86.0,1,83398,0,1,0.0
1586,20000000,1.057387,93.0,2,8178569,0,1,0.0
1587,4000000,12.410427,136.0,1,13275000,0,1,5733520.0
1588,14000000,5.355452,126.0,1,35856053,0,0,29463080.0
1589,360000,1.345165,113.0,1,36000000,1,1,0.0
1590,25000000,10.932786,94.0,2,15502112,0,1,135760172.0
1591,48000000,8.781588000000001,93.0,3,90383208,0,1,54157630.0
1592,16400000,19.905716,129.0,1,235860116,0,1,72980139.0
1593,18000000,11.720358000000001,127.0,1,5887457,0,1,232275059.0
1594,0,8.513889,104.0,3,596349,0,1,0.0
1595,700000,9.47666,171.0,1,7830611,0,1,0.0
1596,2000000,8.367858,89.0,2,58510,0,0,0.0
1597,20000000,11.11946,116.0,1,24145613,0,1,234244308.0
1598,15000000,12.860385,101.0,1,24769466,0,1,16214501.0
1599,10000000,7.676017,100.0,1,66821036,0,1,128884494.0
1600,185000000,123.167259,152.0,2,1004558444,1,1,381511451.0
1601,28000000,5.715737,90.0,1,77516304,0,1,33440016.0
1602,20000000,9.059459,94.0,2,7237794,0,1,22156733.0
1603,1900000,1.075939,104.0,1,2070806,0,0,0.0
1604,25000000,8.383246,120.0,2,24902723,0,1,35555586.0
1605,8500000,10.990614,107.0,1,770706,0,1,38242858.0
1606,60000,14.838385999999998,81.0,1,248000000,1,1,124150000.0
1607,180000,7.523517,89.0,1,900000,0,0,0.0
1608,16000000,3.859495,127.0,1,81452156,0,1,57765344.0
1609,11000000,7.715908,81.0,1,13276953,0,1,0.0
1610,0,0.000308,105.0,1,1878561,0,1,0.0
1611,2153912,0.334881,83.0,1,4864560,0,0,0.0
1612,60000000,11.131917,124.0,2,159330280,0,1,28693714.0
1613,3000000,6.09018,133.0,4,9012000,0,1,0.0
1614,0,1.437622,79.0,1,1718328,0,1,0.0
1615,41000000,12.929653,105.0,1,91636986,0,1,76558656.0
1616,0,0.326486,98.0,1,457163,0,0,0.0
1617,7000000,12.61469,98.0,1,60611975,0,1,61131003.0
1618,20000000,0.69162,98.0,1,2297493,0,1,19059374.0
1619,5000000,5.147819,89.0,1,42000000,0,1,0.0
1620,521873,1.6687939999999999,127.0,1,1013926,0,0,0.0
1621,34000000,228.032744,113.0,1,224511319,0,1,54650204.0
1622,0,6.5864009999999995,115.0,3,5000000,0,0,84737843.0
1623,0,5.8603190000000005,132.0,1,21621000,0,1,0.0
1624,50000000,10.563152,124.0,1,120081841,0,1,84162872.0
1625,20000000,18.006895999999998,105.0,2,117760134,0,1,59283707.0
1626,0,9.968395,135.0,3,7286388,0,1,95453701.0
1627,0,2.0833180000000002,86.0,1,64227,0,1,0.0
1628,3837625,0.7496649999999999,103.0,2,3867000,1,1,0.0
1629,42000000,10.174298,100.0,1,89162162,0,1,58675615.0
1630,0,1.2106270000000001,108.0,1,7218340,0,1,0.0
1631,0,10.847383,141.0,2,5800000,0,1,0.0
1632,20000000,4.444724,101.0,1,17432163,0,1,0.0
1633,120000000,5.458387,121.0,1,48668907,0,1,100674765.0
1634,45000000,9.875573,95.0,2,56070433,0,1,96065643.0
1635,15000000,7.390012,130.0,2,42724017,0,1,85359573.0
1636,50000000,6.572049000000001,99.0,1,8342132,0,1,146940096.0
1637,0,11.485472999999999,115.0,3,101191884,0,1,41999198.0
1638,5000000,1.629796,80.0,1,2091037,0,1,0.0
1639,152000000,146.161786,140.0,1,369907963,1,1,234244308.0
1640,0,5.435993,96.0,2,5101756,0,0,0.0
1641,120000000,10.246549,102.0,1,242688965,1,1,0.0
1642,3347850,2.906503,108.0,1,1248748,0,0,0.0
1643,4437508,3.7790769999999996,155.0,1,2804874,0,0,0.0
1644,0,5.773276999999999,117.0,1,85313124,1,1,130325538.0
1645,94000000,5.310558,116.0,3,54744738,0,1,52347239.0
1646,40000000,9.832342,93.0,1,51070807,1,1,95825155.0
1647,120000000,17.246484,100.0,1,167977596,0,1,97430201.0
1648,0,9.590695,128.0,6,27634716,0,1,13622461.0
1649,45000000,7.2880460000000005,95.0,1,124914842,1,1,0.0
1650,14000000,6.892056,91.0,3,39673161,0,1,0.0
1651,8000000,11.23915,92.0,1,10848783,0,1,0.0
1652,10000000,6.452069,102.0,1,3665069,0,1,39960858.0
1653,5200000,1.8911380000000002,163.0,3,13000000,0,0,0.0
1654,4000000,10.067238,90.0,1,1440000,0,0,0.0
1655,3900000,0.5620970000000001,199.0,2,4900000,0,0,0.0
1656,5500000,1.250293,140.0,1,47000000,1,0,0.0
1657,25000000,6.710597999999999,105.0,1,34100000,0,0,84737843.0
1658,40000000,13.043999000000001,118.0,1,244527583,1,1,198042618.0
1659,63000000,8.863776,127.0,2,920100000,1,1,293016811.0
1660,5000000,5.957998,121.0,1,23507567,1,1,0.0
1661,2000000,2.812182,90.0,1,120620,0,1,0.0
1662,0,9.64078,112.0,1,46434570,0,1,34554597.0
1663,38000000,6.456233,98.0,1,122417389,0,1,334771729.0
1664,0,5.6696599999999995,119.0,1,26079312,0,1,22012716.0
1665,15000000,1.158196,111.0,1,163169,0,1,0.0
1666,30000000,9.128905,105.0,2,25480490,1,1,80681314.0
1667,48000000,7.198455,104.0,1,20915465,0,1,0.0
1668,50000000,17.887943,141.0,1,83719388,0,1,89100010.0
1669,6400000,19.293561999999998,108.0,1,78371200,1,1,449403443.0
1670,750000,1.5000129999999998,98.0,1,4000000,0,1,0.0
1671,9000000,9.202416,84.0,1,18663238,0,1,0.0
1672,0,2.033354,86.0,1,666045,0,1,0.0
1673,5000000,4.2066550000000005,119.0,1,26144,0,0,0.0
1674,1000000,2.709403,109.0,2,6933459,0,0,120924410.0
1675,17820000,9.482248,94.0,1,14054361,0,0,0.0
1676,50000000,12.508517999999999,99.0,3,16671505,0,1,0.0
1677,0,1.8128990000000003,99.0,2,20666,0,0,0.0
1678,0,1.528202,108.0,2,88658655,0,0,62686819.0
1679,1300000,0.044561,135.0,2,639000,0,0,0.0
1680,0,3.3672760000000004,96.0,1,718490,0,1,0.0
1681,130000000,14.89499,120.0,2,276572938,1,1,151474379.0
1682,190000000,27.275686999999998,137.0,1,1506249360,1,1,370334030.0
1683,2600000,13.233262,93.0,3,119500000,0,1,39315397.0
1684,250000,8.168455999999999,68.0,1,2500000,0,1,0.0
1685,3000000,8.851646,161.0,3,27200000,0,1,36113083.0
1686,0,4.290624,120.0,3,14631377,0,1,0.0
1687,0,0.371679,158.0,1,1486992,0,0,0.0
1688,0,2.345336,91.0,2,8533973,0,1,0.0
1689,16000000,7.108555,87.0,2,76514050,0,1,58275973.0
1690,0,11.443544000000001,73.0,2,7900000,1,1,0.0
1691,0,11.002046,115.0,1,7025496,0,1,12532522.0
1692,13400000,1.223071,100.0,1,16700000,0,1,0.0
1693,65000000,17.015539,104.0,2,262797249,0,1,157672354.0
1694,0,10.752519,98.0,1,1133031,0,1,89265754.0
1695,35000000,7.790139999999999,122.0,3,74558115,0,1,54175357.0
1696,5000000,14.970485,97.0,1,9114264,0,1,0.0
1697,1070000,0.170074,95.0,1,570000,0,1,0.0
1698,3000000,2.850011,89.0,1,13308,1,1,0.0
1699,35000000,6.966505000000001,110.0,1,17508518,0,1,110501680.0
1700,14600000,12.989627,101.0,3,70906973,0,1,54157630.0
1701,5000000,12.158424,110.0,1,110000000,0,1,42675507.0
1702,18000000,6.971611,80.0,3,5602431,0,0,0.0
1703,6000000,11.186981,105.0,3,1305195,0,0,0.0
1704,11000000,10.3919,118.0,1,10032765,0,1,0.0
1705,0,0.626528,105.0,1,268431,0,1,0.0
1706,0,1.53188,103.0,1,94633,0,1,0.0
1707,0,4.782755,101.0,1,382267,0,1,0.0
1708,11000000,23.37742,117.0,2,104931801,1,1,135760172.0
1709,2500000,11.591462,119.0,1,11403529,0,1,5733520.0
1710,5000000,5.830675,99.0,2,19905359,0,1,0.0
1711,2159280,8.651053,80.0,1,15298355,0,0,0.0
1712,7000000,5.5529459999999995,112.0,1,8349430,1,1,19024787.0
1713,0,7.970312,145.0,2,25461,0,0,0.0
1714,10831173,4.480723,106.0,1,10654385,0,1,19221182.0
1715,13360000,8.717661,118.0,3,2000000,0,0,0.0
1716,55000000,13.776067999999999,134.0,2,95000000,0,1,158053263.0
1717,20000000,9.188583,113.0,1,208588,0,1,0.0
1718,5000000,6.370495,113.0,1,34725000,1,1,0.0
1719,0,14.38601,129.0,3,66995253,1,0,16495471.0
1720,3500000,0.556435,90.0,1,9247881,0,1,0.0
1721,30000000,10.596719,107.0,1,42886719,0,1,38104236.0
1722,2500,0.40475300000000003,78.0,1,15425,0,1,0.0
1723,3800000,8.070589,126.0,1,4307000,0,1,13490116.0
1724,0,10.274376,112.0,2,33461269,0,1,51724496.0
1725,14000000,5.113573000000001,149.0,1,46495,0,1,0.0
1726,4000000,7.274236999999999,115.0,1,10785801,0,0,62296534.0
1727,0,1.5120129999999998,150.0,2,217201,0,1,0.0
1728,135000000,11.72545,134.0,2,163794509,0,1,80149585.0
1729,0,5.337351,111.0,1,2293798,0,0,0.0
1730,200000000,20.818907,109.0,1,435000000,1,1,104369203.0
1731,0,11.106753999999999,121.0,1,14393902,0,1,53745715.0
1732,0,5.917685,86.0,1,47301471,0,0,169642387.0
1733,2700000,0.677253,117.0,1,4635143,0,0,0.0
1734,48000000,8.338222,147.0,2,207515725,0,1,67428779.0
1735,0,6.328119,106.0,1,288312,0,1,0.0
1736,2000000,1.188935,89.0,1,33700,0,0,0.0
1737,120000000,14.072510999999999,142.0,1,649398328,1,1,574690363.0
1738,0,0.5180779999999999,91.0,1,314195,0,0,0.0
1739,500000,2.317528,88.0,1,220151,0,1,0.0
1740,0,0.5258689999999999,120.0,1,62153,0,0,0.0
1741,4000000,5.681582,111.0,1,2826523,0,1,0.0
1742,1500000,8.708789,86.0,1,173066,0,1,0.0
1743,19000000,2.8243669999999996,188.0,1,4750000,0,1,0.0
1744,0,5.7990699999999995,81.0,1,5765562,1,1,0.0
1745,6000000,4.619068,105.0,1,24078196,0,1,0.0
1746,0,0.41819700000000004,133.0,1,33053559,1,0,32239429.0
1747,50000000,9.645800999999999,120.0,1,56714147,0,1,14779629.0
1748,0,6.653254,96.0,3,19776159,1,1,0.0
1749,70000000,8.919469,116.0,1,309457509,0,1,97371973.0
1750,6500000,0.8774770000000001,102.0,1,9816332,1,0,0.0
1751,1250000,12.74564,129.0,2,36144000,0,0,11202449.0
1752,0,3.6318629999999996,124.0,1,1200627,0,0,0.0
1753,0,1.298224,96.0,1,102780,0,1,0.0
1754,3000000,8.733191999999999,97.0,1,7282851,1,1,0.0
1755,60000000,7.0946240000000005,101.0,3,73174566,0,1,41531102.0
1756,30000000,11.552956,109.0,3,35294470,0,1,0.0
1757,200000000,13.678120000000002,106.0,5,586090727,1,1,146940096.0
1758,0,1.655202,156.0,1,138913,1,1,0.0
1759,130000000,12.204174,105.0,1,117831631,0,1,127357961.0
1760,15000000,9.747452000000001,89.0,1,6405245,0,1,217529330.0
1761,0,9.987072,105.0,1,27900000,0,1,22012716.0
1762,0,1.9079380000000001,106.0,1,5405313,0,0,0.0
1763,9000000,1.494688,97.0,1,1046166,0,1,0.0
1764,1500000,6.939994,97.0,1,14697005,1,1,0.0
1765,4000000,3.92107,103.0,3,530048,0,0,0.0
1766,0,0.5404359999999999,86.0,1,209935,0,1,0.0
1767,17000000,12.494394,170.0,1,72070731,0,1,43058765.0
1768,3230939,1.937874,162.0,1,18000000,0,0,0.0
1769,0,6.741159,94.0,2,6538177,0,1,0.0
1770,14000000,12.243528,97.0,1,38574362,1,1,0.0
1771,0,3.9282779999999997,93.0,2,3090862,0,1,17684409.0
1772,0,11.266569,90.0,1,50504655,0,1,0.0
1773,9000000,9.51953,104.0,1,18803648,0,1,0.0
1774,16000000,6.493474,91.0,4,24377151,0,1,50325934.0
1775,170000000,21.259,125.0,1,400062763,1,1,142467602.0
1776,0,4.67525,114.0,1,1805884,0,0,0.0
1777,1549000,4.331811,107.0,2,7096000,0,0,124835734.0
1778,12000000,8.960713,93.0,1,32726956,0,1,0.0
1779,6500000,2.12989,104.0,1,566736,0,1,65466251.0
1780,170000000,18.717704,136.0,1,714766572,1,1,977009072.0
1781,50000000,9.35239,101.0,1,66002004,1,1,48705300.0
1782,3700000,13.505066000000001,98.0,1,3338228,0,1,0.0
1783,0,7.65458,93.0,1,181466833,1,1,172342520.0
1784,19000000,14.9837,96.0,1,85241496,0,1,62827468.0
1785,125000000,33.704935,110.0,3,407778013,0,1,211285689.0
1786,0,7.4448479999999995,92.0,1,17037887,0,1,39960858.0
1787,108000000,25.629929999999998,141.0,2,630161890,0,1,135760172.0
1788,10000000,7.873017999999999,137.0,2,100489151,1,1,33496383.0
1789,8000000,2.404818,115.0,1,10400000,0,1,15535610.0
1790,37000000,16.414239000000002,108.0,1,215394738,1,1,121189126.0
1791,17000000,6.8151470000000005,171.0,1,10006806,0,1,21782967.0
1792,0,14.164519,133.0,1,72287783,1,0,163387458.0
1793,80000000,13.666488000000001,90.0,1,68514844,0,1,26415594.0
1794,5000000,3.0078419999999997,98.0,1,742898,0,1,0.0
1795,19800000,11.313659,103.0,1,41296320,0,1,208731009.0
1796,8000000,3.8516529999999998,112.0,2,53086,0,1,0.0
1797,40000000,16.478036,138.0,1,251171807,0,1,87009894.0
1798,210000000,0.867943,104.0,1,459359555,1,1,179487607.0
1799,0,6.1756269999999995,109.0,1,20240128,0,1,0.0
1800,0,5.2799190000000005,108.0,1,20642922,0,1,36866473.0
1801,30000000,7.857666,115.0,1,17137302,1,0,0.0
1802,0,6.715019,103.0,1,1535558,0,0,0.0
1803,15000000,11.440947999999999,100.0,1,133432856,0,1,26807881.0
1804,7000000,4.955317,103.0,1,573335,0,1,0.0
1805,2300000,2.01799,107.0,1,11000000,0,1,0.0
1806,20000000,11.069678999999999,133.0,5,13204291,0,1,0.0
1807,0,0.217441,90.0,1,320395,0,0,0.0
1808,5000000,0.8897450000000001,110.0,1,125400,0,1,21438154.0
1809,15000000,9.288013000000001,99.0,2,40105542,0,1,0.0
1810,12000,5.738871,93.0,1,6000000,0,1,0.0
1811,0,2.0364400000000002,86.0,1,849915,0,1,0.0
1812,700000,8.407369000000001,94.0,2,3000000,1,1,0.0
1813,35000000,8.33756,123.0,1,69823199,0,1,99053369.0
1814,7000000,7.523097999999999,93.0,1,54600000,0,1,47435641.0
1815,0,2.1157529999999998,108.0,1,6488144,0,1,0.0
1816,0,2.06066,150.0,1,355962,0,1,0.0
